pair_id	microprotein_gene	microprotein_biotype	microprotein_tier	partner_gene_symbol	partner_uniprot_id	iptm	ptm	binding_mechanism_category	buried_sasa_A2	known_pdb_ppi_overlap_pct	is_active_site_cleft	active_site_min_dist_A	active_site_details	is_binding_site_overlap	binding_site_min_dist_A	partner_domains_contacted	representative_pdb_ids	total_contacts	hbond_count	salt_bridge_count	hydrophobic_count	prodigy_link_density	prodigy_predicted_dg_kcal	microprotein_contact_residues_count	partner_contact_residues_count	microprotein_surface_involvement_pct	mean_interface_pae	aromatic_count	vdw_count	sasa_microprotein_A2	sasa_partner_A2	catalytic_sites_count	binding_sites_count	binding_site_details	known_pdb_interface_residues_count	known_pdb_ppi_overlap_count	partner_plddt	microprotein_plddt
c11riboseqorf31_partner_02_CAPN6	NAV2-AS2	lncRNA-ORF	4	CAPN6	Q9Y6Q1	0.2543	0.8422	Allosteric Regulatory Surface / Novel Epitope	1707.4	0.0	False		None	False		Calpain catalytic (26-343); Domain III (344-495)	None	41	3	2	2	0.116	-16.09	16	22	51.6	21.03	0	22	3115.6	30552.2	0	0	None	0	0	0.81	0.32
c5riboseqorf134_partner_03_GNAI1	RNF130	uORF	1B	GNAI1	P63096	0.2523	0.8318	Cofactor / Substrate Pocket Competitor	1947.3	70.8	False		None	True	2.92	G-alpha (32-354); G1 motif (35-48); G2 motif (173-181)	1KJY; 1Y3A; 2G83; 2IK8; 2OM2; 2XNS; 3ONW; 3QE0; 3QI2; 4G5Q	49	6	3	0	0.136	-0.22	15	24	75.0	19.47	1	31	2868.2	19141.1	0	8	 (res 43);  (res 178);  (res 180)	202	17	0.85	0.34
c14norep29_partner_01_SCFD1	G2E3	intORF	1B	SCFD1	Q8WVM8	0.2533	0.8369	Allosteric Regulatory Surface / Novel Epitope	2575.7	0.0	False		None	False		N/A	None	56	4	0	8	0.087	-11.49	19	34	73.1	24.09	0	32	2886.5	32139.2	0	0	None	0	0	0.79	0.32
c20riboseqorf31_partner_08_PCBP2	ITCH	uORF	2B	PCBP2	Q15366	0.2508	0.4437	Allosteric Regulatory Surface / Novel Epitope	2706.9	15.0	False		None	False		KH 1 (13-75); KH 2 (97-162); KH 3 (287-351)	2AXY; 2P2R; 2PQU; 2PY9	68	6	1	13	0.121	-13.47	14	40	87.5	20.59	1	34	2376.7	22543.8	0	0	None	58	6	0.59	0.3
c5riboseqorf58_partner_01_GTF2H4	CCNH	uoORF	1B	GTF2H4	Q92759	0.252	0.6414	Known Macromolecular Subunit Competitor / Adaptor	2646.4	77.4	False		None	False		N/A	28JM; 28JS; 28JV; 28KE; 29VF; 29WD; 30FF; 30FH; 5IVW; 5IY6	64	3	1	14	0.103	-17.09	20	31	90.9	21.68	0	36	2774.8	25047.8	0	0	None	194	24	0.77	0.27
c10riboseqorf118_partner_05_CDC42	SHTN1	uORF	4	CDC42	P60953	0.2491	0.7104	Active Site Cleft Occlusion / Proximal Inhibitor	1167.1	100.0	False		None	False	6.89	N/A	1A4R; 1AM4; 1CEE; 1CF4; 1DOA; 1E0A; 1EES; 1GZS; 1KI1; 1KZ7	28	6	0	5	0.141	-14.39	11	18	52.4	11.74	0	11	2398.3	11660.1	0	25	None	123	18	0.71	0.42
c21riboseqorf14_partner_09_HDAC1	RUNX1	uORF	1B	HDAC1	Q13547	0.2475	0.7769	Cofactor / Substrate Pocket Competitor	1873.6	47.6	False	7.37	None	True	1.97	Histone deacetylase (9-321); Disordered (390-482)	5ICN; 7AO8; 7AO9; 7AOA; 8VOJ; 8VPQ; 8VRT; 9R4I	38	3	1	5	0.139	-1.75	13	21	65.0	24.03	0	23	2323.3	22796.5	1	6	 (res 27);  (res 178);  (res 270)	129	10	0.81	0.34
c16norep60_partner_01_ACTR5	INO80E	intORF	1B	ACTR5	Q9H9F9	0.2535	0.6494	Shared Physiological Complex Interface	4917.5	50.7	False		None	False		Disordered (584-607)	7ZI4; 9GCG; 9GE5; 9GEV; 9GFB	142	16	3	13	0.043	0.34	48	69	72.7	21.39	3	72	7018.6	33263.1	0	0	None	72	35	0.74	0.28
c8riboseqorf12_partner_04_OGG1	NEIL2	uoORF	1B	OGG1	O15527	0.2482	0.7802	Active Site Blocker / Competitive Decoy	3641.0	46.9	True	3.01	Schiff-base intermediate with DNA (res 249)	True	1.75	Disordered (324-345)	10MN; 1EBM; 1FN7; 1HU0; 1LWV; 1LWW; 1LWY; 1M3H; 1M3Q; 1N39	98	10	7	10	0.054	-11.64	37	49	58.7	20.1	0	46	6342.4	18180.5	1	9	 (res 149);  (res 154);  (res 268);  (res 270);  (res 319)	47	23	0.84	0.28
c1riboseqorf163_partner_02_ACTB	LINC01719	lncRNA	1B	ACTB	P60709	0.2472	0.8651	Known Macromolecular Subunit Competitor / Adaptor	1555.0	100.0	False		None	False		N/A	3BYH; 3J82; 3LUE; 6ANU; 6LTJ; 6NBW; 7P1H; 7QJ6; 7QJ9; 7VDV	39	7	0	3	0.127	-9.31	18	17	69.2	18.27	1	19	3303.1	17290.7	0	0	None	264	17	0.87	0.28
c8norep43_partner_03_SNTA1	PLEKHA2	intORF	1B	SNTA1	Q13424	0.2496	0.5795	Allosteric Regulatory Surface / Novel Epitope	2867.7	0.0	False		None	False		PH 2 (293-401); SU (449-505); Calmodulin-binding (483-505)	None	71	11	2	11	0.086	-9.98	25	33	43.1	18.76	0	32	5402.7	29213.8	0	0	None	0	0	0.71	0.25
c2norep164_partner_01_CTBP1	ZEB2	uORF	1B	CTBP1	Q13363	0.2472	0.7201	Shared Physiological Complex Interface	1477.7	52.4	False	11.35	None	False	18.11	Interaction with GLIS2 1 (1-70)	8ARI; 9WRJ	41	11	1	2	0.115	-6.12	17	21	42.5	16.94	0	15	4508.4	22490.1	3	7	None	103	11	0.79	0.35
c20norep33_partner_07_PRMT5	ENSG00000275457	lncRNA-ORF	4	PRMT5	O14744	0.2473	0.8608	Active Site Blocker / Competitive Decoy	2621.8	78.0	True	3.05	Proton donor/acceptor (res 435); Proton donor/acceptor (res 444)	True	2.77	SAM-dependent MTase PRMT-type (308-615); TIM barrel (13-292); Beta barrel (465-637)	4GQB; 5EMJ; 5EMK; 5EML; 5EMM; 6CKC; 6V0N; 6V0O; 6V0P; 7BOC	71	7	0	3	0.082	-23.64	21	41	72.4	23.05	3	36	3529.6	30239.8	2	7	 (res 327);  (res 333);  (res 435);  (res 444)	190	32	0.86	0.23
c4riboseqorf67_partner_03_GNAO1	GPRIN3	uORF	1B	GNAO1	P09471	0.2462	0.771	Cofactor / Substrate Pocket Competitor	2261.5	46.4	False		None	True	2.86	G-alpha (32-354); G2 motif (174-182); G3 motif (197-206)	21AG; 31BG; 6G79; 6K41; 6OIK; 6WWZ; 7D76; 7D77; 7EJ0; 7EJ8	54	10	1	2	0.092	-11.58	21	28	67.7	18.45	0	34	3133.6	18896.4	0	14	 (res 43);  (res 179);  (res 182)	96	13	0.84	0.32
c3riboseqorf95_partner_01_NCK2	ROBO1	uORF	1B	NCK2	O43639	0.247	0.3422	Allosteric Regulatory Surface / Novel Epitope	3462.1	18.2	False		None	False		SH3 1 (2-61); SH3 2 (111-170); SH3 3 (195-257); SH2 (285-380)	1U5S; 4E6R	88	10	3	9	0.08	-14.37	25	44	80.6	19.04	0	46	3604.7	22820.4	0	0	None	35	8	0.68	0.33
c4riboseqorf2_partner_01_CTBP1	CTBP1	uORF	1B	CTBP1	Q13363	0.2461	0.7295	Known Macromolecular Subunit Competitor / Adaptor	1527.2	70.6	False	15.27	None	False	16.4	Interaction with GLIS2 1 (1-70)	4LCE; 4U6S; 6CDF; 6CDR; 6V89; 6V8A; 7KWM; 8ARI; 9WRJ	35	2	1	4	0.158	-9.15	13	17	40.6	18.39	1	15	3351.1	23131.8	3	7	None	103	12	0.8	0.31
c3riboseqorf51_partner_02_SCRN3	TCAIM	uoORF	1B	SCRN3	Q0VDG4	0.2447	0.8987	Allosteric Regulatory Surface / Novel Epitope	1044.2	0.0	False	9.99	None	False		N/A	None	21	0	0	7	0.162	-14.03	10	13	58.8	21.19	0	12	1861.8	19094.9	1	0	None	0	0	0.85	0.35
c14riboseqorf42_partner_02_ELOB	SOCS4	uORF	1B	ELOB	Q15370	0.244	0.5197	Known Macromolecular Subunit Competitor / Adaptor	1878.0	91.7	False		None	False		Ubiquitin-like (1-66); Disordered (92-118)	1LM8; 1LQB; 1VCB; 29HO; 2C9W; 2IZV; 2JZ3; 2MA9; 3DCG; 3ZKJ	46	8	0	7	0.096	-11.61	20	24	57.1	13.87	1	18	3998.9	7837.8	0	0	None	74	22	0.62	0.4
c15riboseqorf45_partner_01_CIAO1	CIAO2A	uoORF	1B	CIAO1	O76071	0.244	0.9092	Allosteric Regulatory Surface / Novel Epitope	1717.7	0.0	False		None	False		N/A	None	44	8	5	3	0.117	-1.87	15	25	55.6	18.83	0	17	2785.0	14697.6	0	0	None	0	0	0.92	0.33
c1riboseqorf77_partner_02_RAPSN	MACF1	uORF	2B	RAPSN	Q13702	0.2447	0.807	Allosteric Regulatory Surface / Novel Epitope	4005.0	0.0	False		None	False		N/A	None	105	8	0	12	0.068	-15.47	28	55	65.1	19.5	0	48	4927.1	19763.0	0	0	None	0	0	0.82	0.29
c3norep241_partner_02_P4HB	P3H2	intORF	1B	P4HB	P07237	0.2461	0.5451	Active Site Blocker / Competitive Decoy	4108.3	74.5	True	2.8	Nucleophile (res 53)	False		Thioredoxin 1 (18-134); Thioredoxin 2 (349-475); Disordered (471-508)	4JU5; 6I7S; 7ZSC; 8EOJ	92	4	2	15	0.056	-2.27	35	47	55.6	20.26	1	49	5446.6	28930.7	4	0	None	86	35	0.83	0.27
c19riboseqorf151_partner_03_TADA3	ZNF841	uORF	1B	TADA3	O75528	0.2418	0.3202	Allosteric Regulatory Surface / Novel Epitope	1119.3	0.0	False		None	False		N/A	None	22	1	0	8	0.175	-8.38	9	14	47.4	21.39	0	9	2278.3	37519.4	0	0	None	0	0	0.59	0.45
c1riboseqorf238_partner_02_TOR1B	TOR1AIP2	uORF	1B	TOR1B	O14657	0.2423	0.775	Cofactor / Substrate Pocket Competitor	2184.5	0.0	False		None	True	2.89	N/A	None	57	8	0	3	0.111	-21.41	16	32	66.7	18.88	1	30	2853.9	18352.7	0	1	 (res 112);  (res 113);  (res 114);  (res 115);  (res 116)	0	0	0.81	0.31
c4riboseqorf60_partner_02_FAS	PTPN13	uORF	1B	FAS	P25445	0.2417	0.3749	Shared Physiological Complex Interface	1007.2	45.5	False		None	False		Death (230-314); Interaction with HIPK3 (212-317)	3EZQ; 9NCQ	15	1	0	2	0.136	-10.11	10	11	32.3	20.59	0	6	4160.3	30038.9	0	0	None	108	5	0.85	0.7
c5riboseqorf22_partner_03_SIRT3	NNT-AS1	lncRNA	1B	SIRT3	Q9NTG7	0.2438	0.6357	Active Site Blocker / Competitive Decoy	4375.1	54.4	True	2.42	Proton acceptor (res 248)	True	2.07	Deacetylase sirtuin-type (118-380)	3GLR; 3GLT; 3GLU; 4BVE; 4BVF; 4BVG; 4C78; 4C7B; 4FVT; 4FZ3	105	7	1	30	0.054	-11.18	34	57	58.6	20.56	2	35	6436.4	24189.5	1	8	 (res 145);  (res 146);  (res 149);  (res 154);  (res 155);  (res 156);  (res 157);  (res 158);  (res 228);  (res 229);  (res 230);  (res 231)	92	31	0.7	0.37
c1norep256_partner_07_PABPC1	PRRC2C	intORF	1B	PABPC1	P11940	0.2427	0.3097	Known Macromolecular Subunit Competitor / Adaptor	3047.6	74.3	False		None	False		RRM 1 (11-89); RRM 2 (99-175); PABC (542-619); (Microbial infection) Binding to HRSV M2-1 protein (541-636)	1CVJ; 1JGN; 1JH4; 2RQG; 2RQH; 2X04; 3KTP; 3KTR; 3KUI; 3KUJ	66	11	0	8	0.073	-11.62	26	35	76.5	23.6	1	34	3551.6	41298.2	0	0	None	96	26	0.64	0.32
c21riboseqorf14_partner_04_TAL1	RUNX1	uORF	1B	TAL1	P17542	0.2408	0.2022	Known Macromolecular Subunit Competitor / Adaptor	1328.2	80.0	False		None	False		bHLH (187-239)	2YPA; 2YPB	31	0	0	15	0.172	-14.06	12	15	60.0	18.59	0	11	2084.9	26440.8	0	0	None	38	12	0.41	0.58
c16norep106_partner_01_RFC5	CHTF8	intORF	1B	RFC5	P40937	0.2407	0.6213	Known Macromolecular Subunit Competitor / Adaptor	1496.3	81.2	False		None	False	14.57	N/A	8UI7; 8UI8; 8UI9; 8UII; 8UMT; 8UMU; 8UMV; 8UMW; 8UMY; 8UN0	31	1	0	11	0.121	-5.47	16	16	44.4	18.55	0	9	3465.2	19259.8	0	1	None	189	13	0.78	0.41
c14riboseqorf7_partner_02_LIMD1	AJUBA	uORF	1B	LIMD1	Q9UGP4	0.2408	0.2566	Allosteric Regulatory Surface / Novel Epitope	2386.0	0.0	False		None	False		LIM zinc-binding 2 (535-595); LIM zinc-binding 3 (595-664); Necessary for nuclear localization (472-676)	None	70	10	1	6	0.096	-15.96	22	33	88.0	22.3	0	30	3466.6	70849.2	0	0	None	0	0	0.66	0.31
c2riboseqorf98_partner_01_SPOP	SPOPL	uORF	1B	SPOP	O43791	0.2414	0.4544	Known Macromolecular Subunit Competitor / Adaptor	3399.4	90.7	False		None	False		MATH (31-161); BTB (173-297); Required for nuclear localization (71-191); Important for binding substrate proteins (123-133)	3HQH; 3HQI; 3HQL; 3HQM; 3HU6; 3IVB; 3IVQ; 3IVV; 4O1V; 6F8F	94	15	2	6	0.062	-26.21	35	43	57.4	18.05	1	51	7098.9	23017.8	0	0	None	222	39	0.83	0.39
c11riboseqorf143_partner_01_ITM2C	PCSK7	uoORF	1B	ITM2C	Q9NQX7	0.2401	0.5512	Allosteric Regulatory Surface / Novel Epitope	2348.8	0.0	False		None	False		BRICHOS (136-230)	None	55	7	0	10	0.1	-11.41	19	29	65.5	16.61	0	21	4167.5	20133.9	0	0	None	0	0	0.67	0.39
c12riboseqorf13_partner_01_C12orf57	ENSG00000272173	lncRNA-ORF	2B	C12orf57	Q99622	0.2398	0.517	Allosteric Regulatory Surface / Novel Epitope	1311.1	0.0	False		None	False		N/A	None	30	3	1	10	0.125	-10.57	12	20	21.1	10.33	0	11	5949.7	8844.9	0	0	None	0	0	0.66	0.46
c7norep125_partner_03_TXNL1	SLC25A40	uORF	1B	TXNL1	O43396	0.2401	0.5457	Shared Physiological Complex Interface	2129.5	44.1	False		None	False		Thioredoxin (2-109); PITH (115-285)	12BM; 9BW4; 9E8G; 9E8H; 9E8I; 9E8J; 9E8L; 9E8O; 9PMJ; 9PMO	65	9	1	6	0.101	-10.48	19	34	35.2	14.85	0	31	5730.6	15445.0	0	0	None	77	15	0.81	0.43
c5riboseqorf30_partner_03_LIF	IL6ST	uORF	1B	LIF	P15018	0.2389	0.761	Allosteric Regulatory Surface / Novel Epitope	1548.1	20.0	False		None	False		N/A	1PVH; 7N0A; 8D6A	29	4	1	3	0.121	-7.07	12	20	60.0	19.52	2	12	2323.9	11867.2	0	0	None	40	4	0.82	0.45
c14riboseqorf73_partner_03_GATB	COX16	uoORF	1B	GATB	O75879	0.2405	0.7485	Allosteric Regulatory Surface / Novel Epitope	2316.6	0.0	False		None	False	12.93	Cradle (31-375)	None	56	6	0	11	0.093	-21.63	20	30	51.3	19.92	0	29	4351.2	30093.7	0	9	None	0	0	0.79	0.28
c22riboseqorf62_partner_02_RRAS	PLXNB2	uORF	1B	RRAS	P10301	0.2393	0.6563	Active Site Cleft Occlusion / Proximal Inhibitor	978.3	68.8	False		None	False	6.36	Disordered (1-30)	7S0Z	28	4	0	6	0.219	-12.14	8	16	22.9	11.15	0	14	4402.4	13974.5	0	4	None	32	11	0.72	0.41
c17riboseqorf58_partner_02_RNF126	KIAA0100	intORF	1B	RNF126	Q9BV68	0.2398	0.2869	Active Site Cleft Occlusion / Proximal Inhibitor	4105.2	14.9	False		None	False	6.02	Required for interaction with BAG6 (5-100); Sufficient for interaction with AICDA (200-304)	2N9P	99	7	3	15	0.048	-8.65	44	47	60.3	19.62	4	44	5500.1	24611.7	0	4	None	9	7	0.49	0.36
c3norep230_partner_02_VPS33B	VPS8	processed_transcript	1B	VPS33B	Q9H267	0.2384	0.8872	Allosteric Regulatory Surface / Novel Epitope	1680.8	0.0	False		None	False		N/A	None	33	6	0	3	0.129	-10.17	15	17	62.5	23.35	1	15	2755.5	28324.2	0	0	None	0	0	0.85	0.38
c1riboseqorf209_partner_01_DCAF8	DCAF8	uORF	1B	DCAF8	Q5TAQ9	0.2388	0.6211	Allosteric Regulatory Surface / Novel Epitope	3234.6	0.0	False		None	False		Disordered (1-147)	None	101	12	4	9	0.068	-7.53	28	53	66.7	21.52	0	55	4190.1	32842.9	0	0	None	46	0	0.69	0.29
c9riboseqorf98_partner_03_EIF3I	PRRC2B	uoORF	1B	EIF3I	Q13347	0.2381	0.8684	Allosteric Regulatory Surface / Novel Epitope	3065.7	0.0	False		None	False		N/A	None	86	12	1	1	0.072	-13.13	27	44	93.1	19.02	2	50	3924.9	14902.5	0	0	None	0	0	0.86	0.29
c12riboseqorf47_partner_03_HACD1	TMEM106C	uoORF	1B	HACD1	B0YJ81	0.2378	0.6363	Active Site Blocker / Competitive Decoy	3159.2	0.0	True	2.69	 (res 210);  (res 217)	False		N/A	None	77	6	2	8	0.075	-15.95	25	41	89.3	18.39	3	46	3066.2	20363.8	2	0	None	0	0	0.7	0.37
c11riboseqorf51_partner_01_ATG101	ATG13	uoORF	1B	ATG101	Q9BSB4	0.2368	0.7609	Known Macromolecular Subunit Competitor / Adaptor	2271.9	80.0	False		None	False		Important for interaction with ATG13 (152-156)	5C50; 5XUY; 5XV1; 5XV3; 5XV4; 5XV6; 8DO8	46	3	2	8	0.085	-11.13	18	30	40.9	14.81	2	20	5198.3	12533.8	0	0	None	36	24	0.78	0.36
c11norep50_partner_03_ING5	NAV2-AS2	lncRNA-ORF	4	ING5	Q8WYH8	0.2376	0.3677	Cofactor / Substrate Pocket Competitor	4691.3	46.2	False		None	True	4.57	Disordered (116-165)	3C6W; 5ME8; 5MTO	105	12	4	17	0.044	-17.36	46	52	44.7	20.69	0	45	8876.3	18949.7	0	8	 (res 207)	48	24	0.61	0.37
c10riboseqorf77_partner_01_TBP	BTAF1	uORF	1B	TBP	P20226	0.2375	0.539	Cofactor / Substrate Pocket Competitor	1839.1	72.7	False		None	True	2.69	Disordered (1-21)	1C9B; 1CDW; 1JFI; 1NVP; 1TGH; 29VF; 29WD; 30FF; 30FH; 4ROC	39	4	0	13	0.093	-12.11	19	22	48.7	21.69	0	15	4030.4	27247.0	0	5	 (res 167);  (res 257);  (res 294)	119	16	0.73	0.36
c5riboseqorf73_partner_02_DCP1A	DCP2	uoORF	1B	DCP1A	Q9NPI6	0.2383	0.2929	Shared Physiological Complex Interface	3160.7	37.8	False		None	False		N/A	4B6H	75	7	1	14	0.068	-14.61	30	37	42.3	21.7	3	33	6850.0	50697.8	0	0	None	49	14	0.53	0.36
c1norep227_partner_01_ADA	ADAR	uoORF	1B	ADA	P00813	0.2362	0.9126	Active Site Blocker / Competitive Decoy	2457.2	0.0	True	2.64	Proton donor (res 217)	True	2.63	N/A	None	71	4	2	10	0.094	-8.74	21	36	84.0	17.59	1	33	2672.0	15308.8	1	8	 (res 15);  (res 17);  (res 17);  (res 19);  (res 184);  (res 214);  (res 295);  (res 296)	0	0	0.92	0.25
cXriboseqorf59_partner_03_MORF4L1	MORF4L2	uORF	1B	MORF4L1	Q9UBU8	0.2352	0.484	Known Macromolecular Subunit Competitor / Adaptor	1654.6	81.8	False		None	False		MRG (191-362); Sufficient for interaction with SIN3A (133-266); Sufficient for interaction with PHF12 (188-342); Interaction with RB1-2 (323-344)	2AQL; 2F5J; 2LKM; 2N1D; 6AGO; 6INE; 7S4A; 8BPA; 8C60	41	1	0	5	0.116	-13.82	16	22	50.0	17.18	0	24	3261.8	24603.9	0	0	None	69	18	0.65	0.33
c1norep108_partner_01_CCDC17	GPBP1L1	uORF	1B	CCDC17	Q96LX7	0.2357	0.3582	Allosteric Regulatory Surface / Novel Epitope	1190.9	0.0	False		None	False		N/A	None	29	4	0	7	0.155	-10.77	11	17	42.3	23.36	0	12	3030.8	39904.6	0	0	None	0	0	0.55	0.49
c11norep180_partner_03_PAFAH2	PAFAH1B2	intORF	1B	PAFAH2	Q99487	0.2353	0.8724	Active Site Blocker / Competitive Decoy	2930.4	0.0	True	3.5	Charge relay system (res 314)	False		N/A	None	79	1	0	19	0.067	-19.74	28	42	71.8	18.65	0	40	4054.4	17090.0	3	0	None	0	0	0.87	0.29
c14riboseqorf72_partner_01_SRPK1	SRSF5	uORF	1B	SRPK1	Q96SB4	0.235	0.6457	Known Macromolecular Subunit Competitor / Adaptor	1589.4	71.4	False	18.83	None	False	20.6	Protein kinase (80-653)	1WBP; 3BEG; 6FAD; 7DD1	40	0	2	1	0.127	-4.8	15	21	53.6	22.08	1	24	2718.1	38046.6	1	3	None	33	15	0.67	0.25
c9riboseqorf98_partner_01_EIF3H	PRRC2B	uoORF	1B	EIF3H	O15372	0.2352	0.5774	Shared Physiological Complex Interface	1817.1	42.9	False		None	False		MPN (39-173)	6ZON; 6ZP4; 6ZVJ; 7A09; 8PPL	39	4	1	5	0.116	-12.81	16	21	55.2	17.96	3	19	3175.0	23802.2	0	0	None	147	9	0.66	0.33
c12riboseqorf146_partner_02_ILK	PXN-AS1	lncRNA-ORF	2B	ILK	Q13418	0.235	0.6808	Cofactor / Substrate Pocket Competitor	2710.7	31.0	False		None	True	2.04	Protein kinase (193-446); PH-like; mediates interaction with TGFB1I1 (180-212)	3KMU; 3KMW; 3REP; 6MIB; 9D5E; 9D5F; 9D5G; 9D5H; 9D5I; 9D5P	81	12	1	10	0.102	-11.08	19	42	82.6	22.4	0	39	3256.0	21619.7	0	10	 (res 200);  (res 202);  (res 203);  (res 204);  (res 220);  (res 272);  (res 279);  (res 339);  (res 341)	44	13	0.85	0.26
c15riboseqorf45_partner_04_NUBP1	CIAO2A	uoORF	1B	NUBP1	P53384	0.2338	0.7399	Allosteric Regulatory Surface / Novel Epitope	1995.9	0.0	False		None	False	14.16	N/A	None	48	5	0	10	0.109	-8.18	17	26	63.0	19.94	0	21	3297.5	16208.4	0	7	None	0	0	0.73	0.33
c11norep88_partner_03_PPP1CA	PPP1R14B-AS1	lncRNA	1B	PPP1CA	P62136	0.2334	0.8464	Known Macromolecular Subunit Competitor / Adaptor	1585.4	100.0	False	24.05	None	False	14.24	N/A	3EGG; 3EGH; 3HVQ; 3N5U; 3V4Y; 4G9J; 4MOY; 4MP0; 4XPN; 5IOH	42	8	0	5	0.146	-14.88	16	18	64.0	16.72	0	22	3056.9	15061.7	1	8	None	170	18	0.87	0.32
c8riboseqorf88_partner_01_WNT11	FZD6	uORF	1B	WNT11	O96014	0.2337	0.7608	Allosteric Regulatory Surface / Novel Epitope	2902.8	0.0	False		None	False		N/A	None	81	7	3	6	0.095	4.84	23	37	76.7	19.89	3	43	3698.0	21575.9	0	0	None	0	0	0.75	0.29
c3norep203_partner_01_CTBP1	MECOM	uORF	1B	CTBP1	Q13363	0.2326	0.7243	Known Macromolecular Subunit Competitor / Adaptor	1488.4	60.0	False	14.95	None	False	14.64	Interaction with GLIS2 1 (1-70)	4LCE; 4U6S; 6CDF; 6CDR; 6V89; 6V8A; 7KWM; 8ARI; 9WRJ	34	3	1	5	0.142	-3.55	12	20	41.4	20.23	0	16	2874.5	23897.6	3	7	None	103	12	0.79	0.35
c20riboseqorf49_partner_03_SLC35E1	SLC35C2	uORF	1B	SLC35E1	Q96K37	0.2329	0.6406	Allosteric Regulatory Surface / Novel Epitope	2429.5	0.0	False		None	False		N/A	None	61	10	2	7	0.103	-16.9	17	35	73.9	21.3	0	30	2377.9	22403.5	0	0	None	0	0	0.67	0.32
c17riboseqorf84_partner_03_EIF4A1	EIF1	dORF	1B	EIF4A1	P60842	0.2324	0.5608	Shared Physiological Complex Interface	2319.3	40.7	False		None	False	28.28	Helicase C-terminal (245-406)	6ZMW; 7PPZ; 7PQ0; 8HUJ	55	5	0	14	0.12	-17.56	17	27	89.5	19.93	0	30	2476.9	22029.0	0	1	None	103	11	0.78	0.26
c10riboseqorf95_partner_03_SLC25A4	TWNK	uORF	1B	SLC25A4	P12235	0.2323	0.6868	Cofactor / Substrate Pocket Competitor	2351.1	0.0	False		None	True	2.66	Important for transport activity (235-240)	None	51	5	2	1	0.097	-13.5	17	31	77.3	17.6	0	32	2328.5	16560.3	0	3	 (res 80);  (res 92);  (res 235)	0	0	0.69	0.28
c6riboseqorf99_partner_04_CDK19	CCNC	uoORF	1B	CDK19	Q9BWU1	0.2332	0.6554	Allosteric Regulatory Surface / Novel Epitope	3002.2	0.0	False	9.06	None	False	10.45	Protein kinase (21-335); Disordered (359-502)	None	74	6	1	14	0.073	-5.51	26	39	70.3	22.19	0	40	3831.2	29027.6	1	2	None	0	0	0.68	0.3
cXnorep10_partner_01_LIMS1	TMSB4X	dORF	1B	LIMS1	P48059	0.2317	0.3168	Allosteric Regulatory Surface / Novel Epitope	2209.3	10.0	False		None	False		LIM zinc-binding 1 (10-62); LIM zinc-binding 2 (71-121)	2KBX; 3F6Q; 4HI8; 4HI9	63	8	0	9	0.1	-17.6	21	30	95.5	20.81	0	33	3277.0	23246.7	0	0	None	49	3	0.77	0.3
c17riboseqorf78_partner_05_PRG2	IGFBP4	uORF	1B	PRG2	P13727	0.2308	0.5763	Shared Physiological Complex Interface	1101.7	38.5	False		None	False		C-type lectin (104-222)	7Y5N; 8HGG	21	3	0	3	0.162	-9.25	10	13	58.8	13.89	0	11	2506.1	16563.8	0	0	None	50	5	0.67	0.6
c16norep37_partner_10_ANKUB1	ENSG00000260592	lncRNA-ORF	4	ANKUB1	A6NFN9	0.233	0.5295	Allosteric Regulatory Surface / Novel Epitope	2024.3	0.0	False		None	False		N/A	None	51	6	0	9	0.106	-6.79	24	20	39.3	17.83	0	25	5864.2	31356.0	0	0	None	0	0	0.68	0.33
c15riboseqorf19_partner_01_MAPK9	MAPKBP1	uORF	1B	MAPK9	P45984	0.2312	0.7362	Active Site Blocker / Competitive Decoy	3732.5	0.0	True	3.46	Proton acceptor (res 151)	True	2.64	Protein kinase (26-321)	None	95	9	4	7	0.06	-1.81	30	53	88.2	20.08	1	55	4132.0	22121.3	1	2	 (res 32);  (res 33);  (res 34);  (res 35);  (res 40);  (res 55)	0	0	0.76	0.27
c12norep105_partner_01_RXRA	CYP27B1	intORF	1A	RXRA	P19793	0.2365	0.4269	Known Macromolecular Subunit Competitor / Adaptor	4666.0	70.0	False		None	False	14.83	NR LBD (227-458); Modulating (1-134); Disordered (1-107); Hinge (201-224); Disordered (206-228)	1DSZ; 1FBY; 1FM6; 1FM9; 1G1U; 1G5Y; 1K74; 1MV9; 1MVC; 1MZN	126	17	2	26	0.041	-1.26	62	50	31.3	24.71	0	47	15787.8	25067.4	0	12	None	157	35	0.67	0.31
c4riboseqorf2_partner_05_HDAC1	CTBP1	uORF	1B	HDAC1	Q13547	0.2298	0.7549	Cofactor / Substrate Pocket Competitor	2163.3	92.6	False	6.7	None	True	2.98	Histone deacetylase (9-321); Disordered (390-482)	4BKX; 5ICN; 6Z2J; 6Z2K; 7AO8; 7AO9; 7AOA; 8VOJ; 8VPQ; 8VRT	48	9	0	5	0.094	-9.97	19	27	59.4	21.06	2	23	3624.7	21563.6	1	6	 (res 270)	129	25	0.81	0.28
